Text,Label
chandrapur chya mahapaur rakhi kancharlawar chandrapur aaradhya daivat mahakavi degi navratri nimitt karshan ghetlet,0
best indhan sugar mills associationchya upadhyakshapadi niwad jhalyabaddal karjatjamkhedche amdar shri daha haardik abhinandan aaplya karzachi ashi ch vadvat rahavi aapan yashachi sarvotcha shikhar gathave ch sadichcha,0
mumbaichn engine taapu laglayayplayoff nakki vatatat samja nrr sudharavnyas madar karel,0
loknetya sahebanna punyatithi nimitt bhavpurna shraddhanjali,0
bangladesha parabhav kant bhārat antim prerit,0
aashadhi ekadashi datt jayanti ramnavami hanuman jayanti shiv jayanti kontihi krishchaan degi devtancha swarupat aaplya panyachi veshbhoosha kant nahiat shubhechha detat saajra kartat jitkya aaplya dharmachya sanachya sanskruti madar kartat saajra titkanch aapanhi karuna,0
vatap bag vikat uchedel vishhal bill wine remaining achanak vatla aaj tumcha comment paasun nahi,0
sahebanna vishay sodli deshmukhanna bolayla suruvat khup adchaniit shakat,0
abhinandan madar sankrantichya haardik shubhechha,0
bjpch ravya nahi adharma propaganda suru rajyani political agent mhanun rajyapal nemayacha sanjay rautancha bjpvar nishant,0
makhashrisharadchandranji pawarsahab rashtrawadit congressvar balirajachya prem bailpola sananimitt maza harshal ravindra pawār mupopimpalgaon tamalegaon jinashik yethil sajvalelya bailankade padun kalat,0
kangna mhananyanusar aapan bahuda bhārat swatantry vyaychy janmala,0
ithe aslelya javalpas lokankade hagun twitter vadhuvar parichay twitter samuhik vivah shala aayojit karnyachya vichar martoy ichhuk vadhuvaranni lavkarach amchya aayojan lokankade aapaaple naavvarginaloriginal nondavun yojancha ghyave varsh sarvanchya sansaratch javi ithe lafdyat nako,0
puny somayya payaryanvar patkar karnyasathi policeanni nakarli parwanagi prakaran chighlal subscribe love website news,0
varshat jhali sagle hanle zhakasa vakun danka karnyache sanghi milaliyay ravya bhārat deshala,0
madhil hinsachar vishayat abp bhoomika maandyasathi abvpche rashtriya mantri abp majja konkan pravesh mahamantri jas maharashtra vritt vahinivar aaj sayankali wajta love asnar,0
kendrala bhetat shenbadiya porala maahit prashna kendrane kami nahi kami kashacha madira divas raatra lagate,0
tumhe karuna kaalata antargat shikshan suru thevnyasathi balmitra group sarkhe abhinav kalpana amalat aanun mulanna shikale anubhav aamhaala sang kaka twitterfacebook instagram,0
shivsenach vikat thand padara niyojan shunya vikat,0
saheb thoda kangna azadi bare batao bhārat azadi,0
swayambhu shri mahakaleshwar jyotirling mandir divsa laukik shikhar karshan,0
yeḷkot bhabda garth nijla thoda shala alwar baayka samne ajun daivat gujarat rajasthan order naav visralo kalol madhe rahatat asatana amchya society madhe mandir,0
margadarshak bandhuraj sagarada aaj vaadhdivas yanimmittane nirogi uddand amushya labhu jagdamba charani prarthana,0
pratyek shalene vidyarthi shikshan arogya surakshitachi sarvotapari kalji ghyaavi sod katakora pavan karava,0
tainni paddhatine bank adhikaryala jhapla kautukaspad wall shweta,0
vasuli sarkārne gnyanachya mandirat nikhil rajkiy hastakshep karus padavya zaminivikoon vidyapeethachya madhyamatun purna karnyachya drishtinech kulagurunna naamdhari karnyache vidheyak aandalay,0
madhe ujjain javlil vaishya tekadi stup samraat ashok degi nigadit puratatva vibhagane jaher sanrakshit smarakacha darja parantu aajubajuchya jaget shetji aslyane adhyap tyatil jaminicha vaas mitva nahi vait vatate,0
viral kohlivirodhat rajkaran pakistanchya maza karnadharacha khalabaljanak daha,0
purushavina sarvotcha shikhar gathave radu shakat nahi pratyakshik geleli sarvotcha shikhar gathave vinadhu shakat nahi pratyakshik keleya purush sarvotcha sanmaniya strichya sarvotcha sanmanasathi sarvotcha sanmaniya purush dekhil labhla,0
khullam khullam dhamki deto,0
vastavachm haan yet asatana niragasta harlat,0
bailpola gughyaat mendu dakhvun denyasathi,0
shrisant nanasaheb peshwa jayantininmit vishesh karyakram,0
kharach petrol dizel bhartana khup athavan,0
bajrang dal sthalna dinanimit sarvana haardik shubhchha️ javi shri jayatu hindu rashtra,0
tumhe samaayik kartat aslele sandesh tshirt chapaayla have,0
tujhyasarkhe lay sagal nivant asatana tuji himmat nahi jhali kelyavar badnam karto khale kartat,0
paryavaranmantri sankalpanetun suru jhalelya majh vasundhara mohimacha aaj shasakiy abhiyantiriki mahavidyalay kawad yethe shubharambh sampann jhali,0
shivsenik koronala nashta martana tumhe daivat janetala mutayla aslele ithe corona dhunkunahi baghit nahi,0
ekdam jhakass batting bol aaj batch baghayla majja yeilmood of jhali saglya,0
aajcha samja shivsenche mukhpatra amravati nakki hindutvadi petavali garth danglila jababdar jagala shiv seva kapar aamhī hinduchya mathyavar sattechi dushparinam astat yuva,0
keval pahila ghetlelya nagrikanni suraksha milale,0
koronā omicron sansargachya dhoka khelani vikrete satya manchche kalakar berozgaari,0
saheb marathi utkrsht boltay,0
viral kohlivirodhat rajkaran pakistanchya maza karnadharacha khalabaljanak daha,0
abhinandan hazaro followers jhalyabaddal kharach khup haan lihito,0
jiv yetay kami kimmatit darroj gr anlimitid calling jaavun chya,0
nagaland darmyancha seemavad mitva kendriya gruhamantri ajit shah madhyasti mitva seemaprasna,0
rashtrawadit congresschi pradeshdhyksh jalsampadamantree aamch margadarshak jayanti patil saheb yancham aaj vaadhdivas yaanimitthane niroghee uddand aayushya labhu jagdamba charani prarthana link,0
word indira kadhun karmacharyanni dilasa ‘yaa’ engine plantmadhil suru pahanar,0
ulat pratham parampara atyant muddat lakshmi saraswati laukik sanyam tyamule tika aaukshan karanyachi patratva kone madhe kahich,0
bharatiya tatrakshak dalachya mukhyalayat engine driver fireman sau jagansathi bharti daha,0
shri khashreerangappa karne social foundation aayojit pimpri chinchwad gharatil vivid kshetrat utkrsht kamgiri kelelaya vyaktiyancha sanmaan shala aaj patr pakdla yaveeli shri siddhivinayak ganpati mandir nyasache adhyaksha sambandhit upasthit,0
aapan fakta chalat rahayach jhalayach julayach tanny tharavayach,0
aaj nanded yethil pavitra sachkhand gurudwara yethe tekla yaveeli gurudwara sanstha sadasyanni aadyarukt sanmaan,0
striyankadun purushancha maansik chhap sod bolun awaaz chadhavun dokyatun ashrunchi taaki rikama karus jagatlya sarvat garib aapancha dakhvun purushancha maansik santulan bighadtat,0
jammukashmir vishesh darja kelyanantar ithe utarun nayak lokapriya hotayat,0
anushka sharmaan shelar viral kohli anya vamika yancham photo,0
jhakan zhulyo dola jhadun bag hirwa gundala tujha malakane bhagwa disnar nahi,0
leaders shravan vaishakhacha chattka basla jyeshth ashok naygaonkaranchi vishesh mulakhat subscribe love website,0
yaila bhagavadhaari with aapan surakshit raghu yaila bhagavadhaari fakta taliban maansikatechya virodhat,0
pavitra chhatpuja karyakramanna aamdaar jorgewar bhet bhavikanna dilyat shubhchha️,0
sanvedanshilatecha parichay samanya jantechya hitasathi bhos bhumika gheu aayat febrauri taiincha vaadhdivas aadarniya tainni samaajat sanvidhanachi moolye rujaavit yatasathi motha yogdan mhnuch maharashtra pravesh congress committee chya anujati vibhagachya vatine aadarniya tainchya,0
nashik mahapalika nivadnukiyadhi bazar samitiyansathi nivadnukaa,0
covaxin covishield corona lasila deshanchi manavata bhārat sarkar suprabhat,0
dhanane nahi manave shrisant karan mandiravar kalash sonyacha natmastak dagdachya pairivar dhav lagtat,0
changlaya niyatamulech pmcares ghotala bogus ventilator diley inchi chhatit ajun chinch naav ghyayla ghabarto,0
kelele tweet loksatta madhe prakatit jhali swatal shelibrity mhun ghyayache,0
donteen buildingchya matansathi shenbdi varganyachya pavatisathi aapan itihasachi pratarana karnaar bhavishya kathit payatil chappal paanyat ch wadi,0
sarkarkadun dhanashakti dandashakti satthecha kitihi gairvapar jhali bjp kramank ekdha paksha hotarahil bjp chya sahayogi milun sarvaadhik nagarpalikanmadhe bjp satya prapti sadasyasankhyet siddha sarvaadhik huin adhik jama jinkat bjp haach kramank ekdha paksha banva,0
satya badalasathi avashyak ahetach mhatar tevhach sandesh sadhus dhokedyak anubhav magcha goo karnataka madhyapradesh nivanukit ghetay sandesh sadhuncha jivavar yetya varshat rss bjp visarjit karus naveen paksha sthapan karel,0
nidan karnaar october lokshahit utsav sajwa karuna nidan karuna,0
nivadi jaygad ratnagiri rastayachi avajd overload vahatutkicha vahanamule duravastha apghatababat aaj mumbai yehte baithak sampann yaveeli konkan aayukt vilas patil jsw pratinidhi angle kort adhikar maritime board adhikar sambandhit adhikar upasthit,0
darekarancha malikanvar tika malikaanche aroh binbudache daha video,0
shikhar dhawancha sahan dokyat dakshin afrikadouryavar yuva kheladunchi niwad honyachi shakha,0
koronacha lagin jhalelya vyakti karava,0
vidyarthyancha upasthit madhe kokanat prathamch jhalelya foot mahatiranga rally ghadava itihas abhavip ratnagiri shahar bhakhetile karyakarta hitchintak saglyanchya sahkaryane tiranga padyatracha jhali yashasvi samaroop,0
aamhī sarv samanya lokanna bharavsa modiji ghetleli rashtrahitachha asnar kalavdhinantar shetkaryachya lakshat deil,0
motha batmi diesel wadi engine badlun karus phakta eng lpg,0
prakash dhotre dadasaheb phatke utkrist abhineta golden camera puraskar,0
team sweepnil sanghi waya ghalavlizhakas twitter sanshay kalalol sajwa aastha sarvanni vadhdivsachya phelachva sarv manapasun chanchaletela bajula thevun sahabhagi jhali,0
motabhayane motha motyana,0
sharia navhe poladi tyamulech alela swatachya prananchehi mool mananari kathor kartavyanishtha,0
panchayat jilha parish nikal shiv seva number khandatil utkrist mukhya mantri mhanun chipi vimantalavar kontary bolat rashtrawadit barbaad karnaar senela lihun thev cut mhanun chalavta nahi dyave lagatayan,0
vaijnath devsthan varsh june shivmandir zameen aadhi talim bilkhiya nantar shridhar patankar navane hastantarit choukashi jhali pahije,0
bajula berozgaranchya nokaryansathi prayatna karaycha database banvun mulanna nokrya dyaichya dusra bajula mpsc sarkhya parikshan raddi karnyasathi pudhe dhaklanyasathi sarkarla niwedan dyaych dutondi dhrona,0
jaygurudev manish jaget,0
anurag aayushya barbaad misses mukhyamantri svatahhoon chikhlat utralya rajakiya statement deto lagalyat sthitila svatah jawabdari,0
aamch baap mealyar aamhii putale ubha karnaar janateche baap aamhii navane kapde bolnar,0
dashak anek samajikrajakiya ghadamodinchya sakshidhar dhadariche kamgar nete pro patil nidanache vritt akku atyant vait vatate bhavapurn shraddhanjali aapan karto,0
pahila ravya andhashraddha nirmulan haach rajyat court order mumbai police firu register karus bhamaṭya baba kahihi karyavahi kant nahi varsh jhali karan,0
bharatiya prajasattakache dusra aaj punyatithinimitt bhavapurn aadaranjali,0
tumcha hazaro twitter followers mathya ekhi kavdichahi kimat nahi tumcha twitter celebritypana twitter purtach marayadit tyapeksha groundvar hindutvasathi karnyachya yansarkhyavishayi lakhpatine madar,0
video lakhimpurmavalcha samband jodna yogya nahi sharad pawār,0
nagpur shaharachya lagtat aslelya vihirgaon umred road yethe maharashtra navnirman seva chya shakhechya bhadya shala sampann jhali,0
hisab virodh bjp shasit karnataka rajyani hotoy mhanun saglyanna potdukhi jenvha hech ghatna bihar bjp shasit rajyat hoil tenva konala constitution athavnar nahi,0
arthasankalp sudhar martana kendriya arthamantryanna janavari madhe gast vasuli sarvottam jhali mhanun anand fayda rayanna denyababat arthasankalpat ghoshna nahi vastu sevakarachi vasuli vadhalyamule rajyachya kendriya kalatil hissa vadhvane avashyak,0
sanghi madhe bjp madhe barech musalman tasech shivrayanchya sainya taaki aapapla drushtikon sakaratmak pehat,0
aaj pachgaon dauryavar asatana gaavatil aamch utarun sahkari pankaj shirgave rikshatun gaavamadhe sir savata mayla gaavatil vivid vikat kamanchya nimittane gel asatana rikshatun pravās karnyachya moh avarta nahi,0
maut masaledar bhajit paneer bhajit chalpati khobryachi barji gulab jamin sobat matth,0
mukkam pust london cinema lagliy zee talkies labharat jadhav mohan josh hyanna baap mulachya naatyavar utkrist bhumika sakarlila,0
yuddh bjp chinch nahi yuddh bhārat chin modi sarkar bharatache pratinidhitva kartat bapache nahi,0
kartavya mulla,0
pakistani bharatiyancha jivashi khelat tumhi” bhārat samanyavarun owaisi modivar nishant,0
dakhal called itihas gadkille premni ghyaavi,0
hinduhrudaysamrat vandaniya balasaheb thackeray jayanti nimittane vinamra abhinandan,0
ghatle karne modi nahi sathme suraksha vibhag dress designer rain beautician camera vijnapan vibhag swarth vibhag godit media pujari ityadi roj ghanta,0
dakhvayacha ithe dakhvayacha aurangabad chaate nako edhan naye manasanna vafa khaun buddhi sahan thevle bahutek,0
mpsc parikshanmadhye parat samasta,0
navratri garba ground paksha guest house housefull astat,0
kashmir madhe bjp janadhar vadhavnyasathi karyarat aslelya rajesh pandita netyavar dahshatvadyanni bhyad goli bear kartat satya nihashastra karyakarta satya karanyachi bhekad dahshatvadyancha tivra nishedh,0
omicron variant nadya lakshman samne,0
deshat kharcha tikavun thevnyasathi rain nivadnuki tondavar pulwama ughadto itka nahi tyavar magitale dhutali maharashtra kharcha shabut nivadnuki nahi tyamule hatbal kaka shetkaryachya sobat ubha daha jamnar nahi,0
pratap sirnaik hiranandani lodha rustamji kalpataru yanchyashi tumhe laagebandhe sarnaykanchya somaiyanna sagal,0
khol anand tuji balpan nantar rahā hasra ragsatechi sod rmala ishwarache roop sajire manus vaadhdivasachya khup khup shubhechha u u,0
ithe rashtrawadit congresschi ravya ithe gosthi sahajikach,0
kashmir bharatat tamil martana bhārat sarkar rajas singh hyanchyat kapar jhali tyachyatach article mahatvach wat majh chaukat nasen,0
samanya manusala aankhi dhakka online kharedi lavkarach maagnar,0
ovaltatana rangoli kadhun panavar basatat tope ghaltat kasli aukhshan aatapita hindu dakhavinyasathi,0
hindunno jashas uttar pahije,0
zhakasa ‘test lagate nehamhi banvato,0
trillions udyog udyogache okun crypto market cab trillions bharatache gdp chya javalpas sadhya trillions ragachya nakashavar konatyahi deshane trillions dollar udyogakade durlaksh nahi bhārat crypto chya kshamatekade durlaksh karel,0
jaishemohammad kadhun fakta nagpuratch nahi dilliitahi rehi apurn jaish hastak rain charm sathidar punha kashmir madhe pakadli tasech nagpuratil singh mukhyalayasah vividhta sanvedansheel sthalancha rehi prakaranat jaishemohammad hastakala bandh madar karalnar,0
manuski thev,0
konkonti vahane scrap honar jaavun chya scrapping dhoranatlik nikash,0
inflation peak phala… bhajyanchya kirticha gambhir parinam janavaryatil mahagaidar record breakvar,0
skiing and know board ravya stariy championship hamta mein,0
congress rashtrawadit shenche samarthan bharatchina madhe sangharsh tyamathe bharatiya sainikanni hautaatmyacha vapru rajkiy hetune modibjp lakshya karayla vatrat khabardari bhārat viruddh chin bjp viruddh chin nahi rajkaran gel dhulit devdeshdharm sarvopari,0
engine valya madhe desh dokavtoy madhe sanskar,0
swayam sahayata samuhamarthat udyog vyavasay suru karnyachya drishtine samuhatil sadasyana prashikshan bajarpet milavun denyacha uddeshun kapar asalyaan vachat gatalil pahila sadasyana vyavasay suru karnyachya drishtine changle madar hoil,0
samman khurshid hinduchi tula atankwadi sanghatanashi tyavar gupchup basla selective antarang chupa patinba dakhva tyavar nidarshane nahi bhagwa atankavadla khatpani ghalnare khardyaala bhagwa dhvaj bharle divas deil jyeva hindavi swarajyachi jayaghosh karel,0
lay nahi jijau savitrichya peki mhanun balatakaar atyachar pahila bomba maraychi svatahach rajkaran chamkavayachi itihasachha pavan chata vichitra rashtrawadit asatana ashi bomba imarat parantu hathras prakrani thobad bandh jhakan mule haan balatakaar rajkaranachi payari,0
sachin wazevar open heart surgery vokhart rugnalayabahir kide suraksha vyavastha,0
bharatiya naudal dinachya haardik shubhechha,0
hasu litamas ‘test chaku ekatya bjp thevun tumhe tyanch kaahi udkhudu shankar nahi jenvha kabool thevayche tenva tumhich tree thand rss bajrang dal vishvat hindu parishad mahasabha tumhala apalyala murkh bolat rahanyapeeksha rananitit badlali,0
kangna kangna party loka gapp,0
lay vati pahije maharashtra sarkarla st karmacharyancha prashnavishayi apayashi shetkaryachya prashnambabati apayashi payabhut vikat baba apayashi vidyarthyancha prashnavishayi apayashi kuthe neoun thevlay maharashtra majja,0
dinank budhwar roj ambekar vanijya mahavidyalay ithe akhil bharatiya vidyarthi parishad karyakarni shakha ghoshna karnyat ambekar vanijya mahavidyalay karyakarni,0
frp teen tikde karnarachya bajunach sharad pawār ruju shettynchi pawaranvar ghanaghaati tika,0
tarihi omicron latecha samja karanare europamadhil pahila sahan tyachpraman britanmadhun pravasaravil maryada kami karunahi france ratte māge takle spanish sarkar gelya athavdyat naveen dekharikhiya drishtikonavar kartat arogya mantri carolina darias,0
water supply mumbai thanyachya bhagat divas puravatha bandh savistar,0
vedant bhaiyye patternch vegla,1
nigh madarchod tuzyasarkhya gandunchya sallyanchi garal nahi bhenchot magil tweet lavne shikvatoy bapala,1
bhatkhalkar pakka chutiya jhali rashtriya adhyaksha sanakha ch karto,1
bhangarvalyache mission ayurvedic vanspati sarkar mansa dukant upalabdh karus sampark phawadyasupreme dealer penguin,1
kharatar marathi kutrakar nagde jhali thasun tonda,1
abhinandan tumhala ghotala zhalay,1
sanghi tumhe dusaryacha vakunch bagha,1
beakli mule bag wakadtodaya sarkhech nalayak matlabi,1
ekhadya sukhad ghatneprasangi durdaivi jivanachya natlaganchya mulakhat ghenyachi dhadpad baghitli news channel dokan talun pahije ekekala,1
tuzya aicha bhos tuzyalavdya donhi bazune bolto,1
bangadya bharlya makada phaltuche gunhe wine ghenyat deshasathi ghetla tuzya phatli,1
vadevlya kutrya tuzhi layki bhukto soniyache talve chatnyapeksha jama jantechi,1
gujarat u khaun bhunktoy aaplya gujarat bapala sangan bagha karvay karto bagha,1
babaryanchya auladintali ashich valval aarti,1
sanghotyanna swatachya chaddya vachavta yetat️ chalala suvarn mandir vachavayala,1
zhatuna sansadiya adhyakshiya lokshahit madhla farkachi nahi chalala biden bolayla adanchotan abhyās kaka gyan chom kaka,1
madar chom amishdevgan,1
kharach khatripurvak bjp chutiya lokanch paksha chuk dargya tula dawood savay shodh kiva swatachya paracha dawood thev chya mayal chutiya,1
gaadhvano bicharya aatmhattaya jhalelya st karmacharyachya kutumbachya vyatha saglya st karmacharyancha dudh akrosh mahabhakass vasuli gangchya netyaparyant pohchla kasli useless patrakarita tumcha khandan mulachya saglya mutlyala prasiddh denara,1
bhadya fukat alas mhun utpal haramkhor malmal thambata nhai tumcha karan tumhe sher khaun jagtap payatanan kes kadtil loka dukha bandh dhunganavar chaddi rahnar nhai,1
aighalya nigh ithun tun maafi tikde ghaal yalach englishit social distancing mhantat malegaonkar,1
daaruchii dukaan chaku daru piun jhalyavar gaadine gdp ghari naahitaar cheenchii zhavayla,1
bindok manus sbi madhe account ughadto,1
company daana wicket rice vachvu aamhaala lāgle ch budget milale nakaranyat,1
chaman bullya kuthun banto akadewari,1
tyamulech bharatat punha keleya nijav modi vijay mallya pardeshi turungat damtun karodoncha kaalabazaar karanare chidambaram chhagan lolu tasech drugzkhore aryan sarkhe mokat,1
aighaale patrakar pagar ghasghashit tharavane tagda karus mayla pahije aaghadichya kutryanna haraamkhora chata biskit kutarkaar,1
gadhavaanno aadhi purushottam meet lihayala shira,1
saglya mulanna saand banavnar,1
marathi maanasaala oak maarun tumhalach dyaychay aivadh pakvayach maidan bandhla video conference municipality shaalet nakki bandhalay kuthe,1
baba neech maahit loka bahumataani nivdun detat aasel rajinama yeun elections manave tujha ghaw krombdyala maahit padel,1
gujaratyaachi gulaami karanyapeksha marathi maanasachi seva patinni baray,1
tumhe mulla chokhanare hijade,1
gdp ndpp bihar madhe pakistani bhikarchota chadhavun ghetlet tumhe shivsenya shahanpan shikavnar bjp headquarter majli fadnavisanni nahi mhanun mahamaya halavte,1
prakarch comment karus tritiy panthiyanch aapan karus kaka yanche sahan ishwarachya daari tumcha paksha patnine kuch samjhalas zhavaadya,1
yedzhavya tuji layki mhanun tula athavan karus deto aighalya chya,1
swayamghoshit pahila netkya paakit aheun laal ghotan bandh kaka,1
karasthani shakuni kadhun ch apeksha,1
murkhan fake parishad ghenar sudhar karalnar murkhasarkha bollyashivay tujha divas nighata nahi murkhan gavandhal maanas,1
zhaatu mahaa kalakar tevdhi layki,1
maazhi lavda chuk bhendchod ghayala tuji paad paad dyat vaas harlat bhos dicheya,1
aamch sanskar tumcha sarkhya kollayane kami honar taaki tumcha video kadhat phirat yedzhavya netyachya yeda bhokachya piliya,1
sarkhe tukar chitrpat nirmaan karanyara pratyekala kimaan daha varsh sakti majuri yanantar varshichya ajnyatvaasat takle pahije chitrpat mhanun tayar karnaar,1
kharab zhavanch davanila bandhale maut sarkhanch phatke paidaiash,1
haram puchchi kadhli,1
shetkari aatmahatya karataat aamch tevha nahi mhantat game its shetkari pakka gaandchatya janmala aalaay waagu,1
raavanane seeteychya consentviruddha tika toach sang lay bhaariye chutiya argument gheyun yetaat loka itkech jong driver jhalayach netananch consent dyayla hawa saglya pathavat viprit porach account hyashtyaag dhanya,1
chuk bhokya disto ekdam nadya varchan tajya wajavanare,1
roj tagda zhopto zhavayla,1
samor dakhvto shivsenik wahto lukkya,1
aaj tamilnadu video baghitli sainikanchya parthiv ghenaraya ambulance baghun loka radata salute kartat bhadkhau advocate yanche followers shahidanvar vinod karus hasat sagle seva rashtrawadit congresschi karyakarta,1
shikshan adhikar khaasgi sthalancha dal pustak hyanna sarkarane nemke shalanhi hech samaajat nahi shalanvar karvaai nahi shikshan thambnaryacha shalanvar faujdari karvaai kaydayanusar garjeche ekdahi shalanvar karvaai jhali nahi lalpuse,1
nahi mhatar bhos mhanyach jumlebaji sod,1
madarchod kutryala shikshan jhali pahije,1
benyala varshanantar prachiti jhali uttar pradeshatlya prachitimul zhakanzhulya lagel pachayla lagla,1
alo murkh sang kuthe nijla kuthe zhopli kalatya kitpat tumhe sanjay maut mhantat tasech murkh disla,1
rahul gandhi hyanna veer savarkar tyavar tipanni thor nindniya varvar ashi goshta bolun rahul gandhi swatal pappu buddhi aashyashe varvar siddha kartat hektar rahul muddham boltay mandapanache pradarshan kant,1
bhavi varachy sanshay yetos karan tyalasuddha banayche swapna nadat aastil aiklany swapna poorn karnyasathi karayla tayar nasto,1
majja zp college ghetos padun kholya vargavar full halkat nasto mathya budala lagate,1
banarach nahi kaka sattet alyanantar saglya pahila media thand patrakar hyanchyat gothyat bandhale,1
bag gangadhar tilak besharmichi hadd jhali uttar pradeshachya purush polisani that priyanka gandhi chya kurtala ghalwa kilasvane rajkaran itihasat nond hoil bhavishya lakshat theval,1
pahila changna alyapasun panchat zhalay nusat,1
kutrya desh vighatak kahich bolayla nahi thoda kayadya viruddh asatana tuzya bag lokanna bif zaminacha wat thevta,1
range kharab gandachatya tweet divasapurvi vachale share,1
baykola varayavar sodun denara photosathi rangaat ubha maranara hazaro kotiche viman kharedi maranara satat radnara adanchot nautanki baylya fekad divasatun dress badlanarya pradhan pappu mule deshache vatol zhalay nalayatun gās kadtoy haramkhor,1
modiji pakistani chin sarkhya khayla motha sarvat evdhya sankatapasun deshala vachavnyat vyast tumhe gdp berozgaari pahila suraksha sarkhya khullam karanvarun josh deshdrohi,1
arrarrr sahan karaycha karyakram tharlay shonyamate tumchyala karan azadi tumcha lakshane deshache tikde karus swatachi ghaw bharayla pilavli,1
jhavanaya nyay dyayla sbi sodun prakaran bhaltikade yetay nahi vatap kelelaya manasach rajkaran karayla tujha hagun fayda nahi nusat dagad dagad,1
bhikarchota news channel bhosadichyano shetkaryanna ajun madar nahi tyavar boltach sodun dakhavta,1
bhikarchota manovritti kasht karnyache tayarit tyatun yenaryacha vaifalyatun swatachya apyayasach kapar jativar sodnyachi lagleli savay,1
daha bhakas laden,1
bhikarchotanno boardachi todfod karus ghanta milnar gujarat mhanun gujarat vakad aamdarkisathi lotangan ghaltat tika reliance tower fodle nuksan kunach dhandewai mansa vasuli kuthun karan sattechya lacharisathi,1
por francis chhod mudis,1
ghaw ghait khato madarchod modi,1
tula zhavayla,1
saheb jevatayet tevha gund phatun jaatat kombadi chori zatu,1
benya punha svatantrya mhajanje aadhi siddha svatantrya jhalach punha jhali tumhe aamdaar ajun siddha bhikarchota lokansarkhi neech vichardhara neech vritt tumcha thu,1
lavda bapala zhavayla mathala pohayla nako shikvu gund maarun dal karus sodun tuji,1
shetty lavda chutiya banvanyat tyon favadya bjp ghatna daru nahi shakat,1
parantu shetkaryanna madar karnyasathi lakshat thevle pahije shetkaryanna aashwasan denyacha dhoran suru,1
murkhan ambekar mangeshkar kutumbane smarakala virodh tika parat kangna ghalatos tujha vichar nakki ekach jananche,1
divas chalnar,1
yedzhavya chukichya gai samaj tujhyasarkhya chhutiyaa karyakartaanch bed futyala sang pehla rajinama niwadun mumbai petvaychi ranesarkhya swabhimani achari maanasachi layakit nahi jamnar nahi fukatchi laachargiri shala samor,1
paksha mantri mulla,1
maafiname hathi gandhi certificate lagate sanghi maafiveerna,1
kaaltondya chaatya priyanka chaturvedi badalu thobad ughad didshahanya,1
sheney maalkini hathi bangadya bharlya bhunkal tarach naveen malak vishwas thevnar dutondi gandulavar,1
herbal anya nantar udavla,1
tujha banavat gandhi gharanyatil choraanchi naav bag madarchod indira gandhi rajiv gandhi tujha soniya gandhi tuji svatala vichar,1
mavalala ghalval seva kunachya dangli ghusoon basla keleya,1
riya vij puravya company madarchodano tumcha gharatlya baayka athavli zhavayla layancha kide evdhya bill pathavale mhanun aathavle,1
tipu sultan deshache aadarsh asach shakat nahi tipu sultan samajla kalank,1
bif lavda chaatatos tujha pratyek retweet vakun kalat zhaatu lihile meet vach chhutiyaa,1
original aadanav tilak marathi lokanna tilak banvane,1
tumhe uchalun dharata marathi media mule sarkar nigargatt jhali mediayane hyanchyat varshichya karyakalaa kanadodhla nashta maharashtra ashi laktar nighali nashta,1
bagha aadhi kashaat ganja raotyachya gandit,1
patrakar mhanun bhetat murkhan ch,1
motor saikal samorcha tisre ghenyat gel dukandaara ceat mining tisre ghenasathi soochavile parantu ghatlya manus ceat jahiratit disla urf tisre ghetla yanantar ceat tisre bandh,1
mulgi yeda ekatech lagla karnaar,1
paryant khup samjun ghetlet hyanna jenvha aicha kayadya mule apman hoil tevha ch hila samja chakke ghanerda,1
bjp pislelya kutri sarkhe jhali,1
bag nemich aarakshan virodhat bolalyavar ekatr manuvad sanghi mhanun troll karataat,1
tikde st karmachari jiv kide nyay milnar waate shivsenik maraychi tumcha vishwas tyanch tumhe patr phirat evdhe ghanerda zaga nako sobat,1
murkhan bhārat secular karan bharatat hindu bahusankhyak ithe muslim bahusankhyet desh secular desh dakhal layakiche patrakar mujhe tweet vachalyavar lakshat kahihi thapa maraychya,1
sanskrutak dahshatvadala aatmakesh gonday naav yeun jhali mokla divas deil jenvha jahiratdar tumcha phaltu chaturgiri olakhu tumhala jahirat dene bandh karit hujregiri kaka fake,1
nasib deepak chaurasiya photo nahi taklya hamta bhokat pankh lavun mār banva hamta,1
maut zhavayla dene,1
bhusanaly thoda kami herbal tambaku gheu harlat tula baghayla bolnar dukkar disat mhanun,1
lakhanchya faujet ghusoon chhataari avlaad aamch satarakar bhik nahi ghaltat dhamkyaana,1
aighalya vakadyachya velala polis navhati tarihi thobad vakadanch jhali baalachya velala phuga vaparli mandbuddhi cartoon nadat nighla tika konavar sangayach kathit pahila majlyavarachya aishwary karamat,1
ewdhi bindok loka kahich baghayla milnar nahiat baghun chya namuna,1
bewars kutrya sarkhe navhe,1
kaayda azam yz tula lolu jiv kuthe jaun,1
arthat road turungat pathva bhrashtacharyala satya maharashtra bapache wataty saraa janateche kaisa tutun khol,1
patrakarchyya chutyashivi dili yogi adityanath tarihi patrakar gappach pahila sattadhari janankhana theval patrakar nakki,1
suke gund,1
haach thand evdhya gataa,1
modicha bhadkhau patrakar,1
bhadkhau chitra tuzya potyat dukha tuji junior pudhe rahili navryala vachavan khorichya gunhyat,1
bakichy lavun padun bhikmange aulad aamhaala purave aghat,1
